translation
"{'cy': 'Iaith fyw: ', 'en': 'A living language:'}"
"{'cy': 'Dylai creu rhagor o gyfleoedd o’r fath olygu bod yr unigolyn yn gwneud mwy o ddefnydd o’r iaith, a dylai ennyn brwdfrydedd ac agwedd bositif tuag at yr iaith.', 'en': 'Providing further opportunities of this nature should lead to increased use of the language by the individual, in addition to instilling enthusiasm and a positive attitude towards the language.'}"
"{'cy': 'Wrth ymateb i’r ymgynghoriad ar y strategaeth hon, nododd nifer o’r ymatebwyr mai creu cyfleoedd ymarferol i blant a phobl ifanc ddefnyddio’r Gymraeg oedd y ffordd orau o feithrin teimlad o werth tuag at y defnydd o’r iaith. ', 'en': 'In responding to the consultation on this strategy, a number of respondents stated that providing practical opportunities for children and young people to use Welsh was the best way of developing a feeling of value towards using the language. '}"
"{'cy': 'Cytunwn â’r farn honno.', 'en': 'We share that view.'}"
"{'cy': 'Mae dylanwadu ar ddefnydd person ifanc o iaith leiafrifol yn fater cymhleth, ac mae angen mynd ati mewn amryfal ffyrdd, ar sail tystiolaeth, i’w gynorthwyo i wneud dewisiadau cadarnhaol. ', 'en': 'Influencing a young person’s use of a minority language is a complex matter and supporting them to make positive choices in favour of using the language needs a variety of evidence-based approaches. '}"
"{'cy': 'Credwn fod nifer o ffactorau yn dylanwadu ar ddefnydd person ifanc o’r Gymraeg, gan gynnwys pa mor rhugl a hyderus ydyw yn yr iaith. ', 'en': 'We believe that a number of factors influence a young person’s use of Welsh, including fluency and confidence levels. '}"
"{'cy': 'Ymhlith y ffactorau eraill, tybiwn fod diwylliant pobl ifanc, pwysau gan gyfoedion, agweddau yn y gymuned at yr iaith, y cyfryngau byd-eang gan gynnwys rhwydweithio cymdeithasol electronig, a’r gwerth a roddir ar yr iaith fel sgìl ar gyfer byd gwaith oll yn elfennau pwysig. ', 'en': 'Among other factors, we believe that youth culture, peer pressure, community attitudes towards the language, the global media including electronic social networking, and the perceived value of the language as a skill for work are all important elements. '}"
"{'cy': 'Credwn hefyd fod arwyddocâd y ffactorau hyn yn amrywio’n sylweddol, gan ddibynnu a yw’r person ifanc wedi caffael yr iaith gartref neu drwy’r system addysg. ', 'en': 'We also believe that the significance of these factors varies considerably, depending on whether the young person has acquired the language at home or through the education system. '}"
"{'cy': 'Mae angen i ni wneud mwy o waith ymchwil, fodd bynnag, i ddeall y ffactorau hyn yn well.', 'en': 'However, we need to undertake further research to better understand these factors.'}"
"{'cy': 'Rydym hefyd yn wynebu heriau o fewn y system addysg i sicrhau bod plant a phobl ifanc yn parhau i ddewis addysg cyfrwng Cymraeg wrth wneud dewisiadau ar gyfnodau allweddol o’u haddysg – rhwng y cynradd a’r uwchradd, a rhwng yr uwchradd ac addysg bellach neu addysg uwch. ', 'en': 'We also face challenges within the education system to ensure that children and young people continue to choose Welsh-medium education when making choices at key stages of their education – between the primary and secondary sectors, and between the secondary sector and further or higher education. '}"
"{'cy': 'Ira bo’r Strategaeth Addysg Cyfrwng Cymraeg yn mynd i’r afael â’r heriau hyn, credwn fod llwyddiant y mesurau hynny’n rhannol ddibynnol ar y gallu i ddarbwyllo plant a phobl ifanc ynghylch gwerth y Gymraeg yn economaidd ac yn ddiwylliannol. ', 'en': 'While the Welsh-medium Education Strategy addresses these challenges, we believe that the success of those measures depends, to a great extent, on convincing children and young people of the value of Welsh, economically and culturally. '}"
"{'cy': 'Mae gan y strategaeth hon rôl bwysig i wireddu hynny drwy gefnogi gweithgareddau sy’n ceisio codi ymwybyddiaeth ymhlith plant a phobl ifanc – ynghyd â’r rheini y dônt i gyswllt rheolaidd â nhw fel eu rhieni/gofalwyr, athrawon a gweithwyr ieuenctid – o werth defnyddio’r Gymraeg. ', 'en': 'This strategy has an important role in achieving this by supporting activities which seek to raise awareness among children and young people – in addition to those with whom they have regular contact such as their parents/carers, teachers and youth workers – of the value of Welsh. '}"
"{'cy': 'Byddwn yn ceisio dilyn hynt sgiliau Cymraeg dysgwyr sy’n gadael yr ysgol drwy gasglu data o fewn y system addysg.', 'en': 'We will seek to track the Welsh language skills of school leavers through data capture within the education system.'}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw29', 'en': 'a language for living29'}"
"{'cy': 'Mae llawer o waith wedi’i wneud i gynnig cyfleoedd i blant a phobl ifanc fwynhau gweithgareddau drwy gyfrwng y Gymraeg. ', 'en': 'Much work has been done to provide children and young people with opportunities to enjoy activities through the medium of Welsh. '}"
"{'cy': 'Mae nifer o sefydliadau wedi bod ynghlwm wrth y gwaith hwn – mae rhai ohonynt, fel yr Urdd a’r mentrau iaith, yn canolbwyntio’n llwyr ar gynyddu’r defnydd o’r Gymraeg; ', 'en': 'This has been achieved by a number of organisations, some of which, like the Urdd and the mentrau iaith, are entirely focused on increasing the use of Welsh; '}"
"{'cy': 'ac mae gan eraill, megis Clybiau Ffermwyr Ifanc, clybiau chwaraeon, grwpiau drama, ac yn y blaen, gylch gwaith ehangach. ', 'en': 'others, such as Young Farmers’ Clubs, sports clubs, drama groups, and so forth, have a broader remit. '}"
"{'cy': 'Mae angen i’r sefydliadau hyn barhau i fod yn arloesol ac yn greadigol, a gweithio gyda Llywodraeth Cymru a phartneriaid eraill i ddatblygu dulliau o gasglu tystiolaeth ynghylch yr effaith y mae eu gweithgareddau’n ei chael ar y defnydd o’r Gymraeg.', 'en': 'These organisations need to remain innovative and creative, while working with the Welsh Government and other partners to develop methods of gathering evidence of the impact their activities have on the use of Welsh.'}"
"{'cy': 'Bydd ein dulliau gweithredu yn y maes yma yn cynnwys rhoi grantiau i gyrff sy’n darparu gweithgareddau i blant a phobl ifanc drwy gyfrwng y Gymraeg, a phrif ffrydio’r Gymraeg yn well mewn gweithgareddau sy’n cael eu hybu gan y sector cyhoeddus. ', 'en': 'Our implementation mechanisms in this area include providing grants to bodies delivering activities for children and young people through the medium of Welsh, and by better mainstreaming of the Welsh language in activities promoted by the public sector. '}"
"{'cy': 'Mae’r dystiolaeth sydd ar gael o wledydd eraill yn awgrymu bod angen i weithgareddau yn yr iaith leiafrifol gynnig profiad cystal, os nad gwell, na’r hyn sydd ar gael yn yr iaith fwyafrifol.', 'en': 'Experience from other countries suggests that activities in the minority language need to offer a comparable, if not better, experience than the provision available in the majority language.'}"
"{'cy': 'Fodd bynnag, er gwaethaf yr holl weithgarwch hwn, mae’n bwysig sicrhau ein bod yn trafod â’r bobl ifanc eu hunain beth yn union sy’n apelio atynt, a pha fathau o weithgareddau yr hoffent eu mwynhau drwy gyfrwng y Gymraeg. ', 'en': 'However, despite all this activity, it is important that we explore with young people themselves exactly what appeals to them, and what types of activities young people feel they would wish to undertake through the medium of Welsh. '}"
"{'cy': 'Mae angen i ni gynnal y drafodaeth hon yn barhaus. ', 'en': 'We need this to be an ongoing discussion. '}"
"{'cy': 'Rydym eisoes wedi cychwyn ar y gwaith hwn drwy gomisiynu gwaith gan yr Urdd yn ystod haf 2011 ynghylch anghenion a dyheadau pobl ifanc. ', 'en': 'We have already begun this by commissioning work by the Urdd during the summer of 2011 in terms of young people’s needs and aspirations. '}"
"{'cy': 'Casgliad yr ymgynghoriad hwnnw oedd fod plant a phobl ifanc yn awyddus i gymryd rhan mewn gweithgareddau cyfrwng Cymraeg, a taw gweithgareddau chwaraeon oedd yn fwyaf poblogaidd. Roedd dawns, drama, celf a gweithgareddau awyr agored hefyd ymysg y gweithgareddau eraill a nodwyd.', 'en': 'The conclusion of that consultation was that children and young people were eager to take part in Welsh-medium activities, and that sporting activities were most popular, with dance, drama, art and outdoor activities among other activities listed.'}"
"{'cy': '30Iaith fyw: ', 'en': '30A living language: '}"
"{'cy': 'iaith byw', 'en': 'a language for living'}"
"{'cy': 'Mae profiad o wledydd eraill hefyd yn awgrymu bod plant a phobl ifanc yn mwynhau gweithgareddau creadigol, ac yn cael gwefr o weld cynnyrch eu gwaith wedi ei gyhoeddi – yn enwedig ar y we. ', 'en': 'Experience from other countries also suggests that children and young people enjoy creative activities, and get a thrill from seeing their work published – particularly on the internet. '}"
"{'cy': 'Yng Nghymru, mae’r prosiect Cefnogi Arferion Iaith Pobl Ifanc, a ddatblygwyd gan Fwrdd yr Iaith Gymraeg, yn ceisio ymbweru siaradwyr Cymraeg ifanc i ddefnyddio’r iaith mewn sefyllfaoedd newydd, ond anffurfiol, o fewn amgylchedd yr ysgol. ', 'en': 'In Wales, the Supporting Young People’s Language Practices Project, developed by the Welsh Language Board, seeks to empower young Welsh speakers to use the language in informal situations within the school setting. '}"
"{'cy': 'Un o’r elfennau hanfodol yw bod dysgwyr hˆyn yn annog rhai iau i feddwl am yr iaith ac i fod yn rhan o brosiectau arloesol fel rhedeg gorsaf radio yn yr ysgol neu ysgol roc drwy gyfrwng y Gymraeg. ', 'en': 'An essential element is getting older learners to encourage younger ones to reflect on the language and to become engaged in innovative projects such as running a school radio station or rock school through the medium of Welsh. '}"
"{'cy': 'Rydym yn awyddus i ehangu’r dull hwn o weithio gyda phlant a phobl ifanc, a gwerthuso’r gwaith o safbwynt ei effaith ar y defnydd o’r Gymraeg. ', 'en': 'We are eager to extend this method of working with children and young people, and to evaluate the work from the point of view of its impact on the use of Welsh. '}"
"{'cy': 'Hoffem hefyd weld rhagor o gyfleoedd i blant a phobl ifanc ddefnyddio’r Gymraeg ar-lein, a’u hannog i ddewis y Gymraeg wrth ddefnyddio’r cyfryngau cymdeithasol, cynnyrch meddalwedd a dyfeisiau electronig fel ffonau deallus. ', 'en': 'We also want to see more opportunities for children and young people to use Welsh online, and to encourage them to choose to use Welsh when using social media, software products and electronic devices such as smartphones. '}"
"{'cy': 'Caiff y defnydd o’r Gymraeg mewn technoleg gwybodaeth a chyfathrebu (TGCh), sy’n cynnwys llunio safonau mewn perthynas â TGCh, ei drafod ymhellach o dan faes strategol 6.', 'en': 'The use of Welsh in information and communication technology (ICT), including the making of standards in relation to ICT, is discussed further under strategic area 6.'}"
"{'cy': 'Mae hefyd yn galonogol gweld dull tair haen o weithredu yn dod i’r amlwg yn y gwasanaeth ieuenctid mewn perthynas â darpariaeth cyfrwng Cymraeg ar gyfer pobl ifanc. Golyga hyn fod sefydliadau’n ceisio cynllunio’r ddarpariaeth mewn modd mwy cydgysylltiedig, ar sail yr egwyddor bod gan holl bobl ifanc Cymru ryw fath o afael ar y Gymraeg. ', 'en': 'It is also encouraging to see the development of a three-tiered approach to Welsh-medium provision for young people emerging within youth services, where organisations aim for a more coordinated approach to planning the provision, based on the principle that all young people in Wales have some knowledge of Welsh. '}"
"{'cy': 'Dyma’r dull a awgrymir yn Safonau Cenedlaethol Gwasanaeth Ieuenctid ar gyfer Cymru Llywodraeth Cymru, ac mae’n annog darparwyr i gynnig gwasanaethau mwy priodol, sydd wedi’u teilwra i ddiwallu anghenion ieithyddol nifer cynyddol y bobl ifanc sy’n siarad Cymraeg. ', 'en': 'This approach is suggested in the Welsh Government’s National Youth Service Standards and encourages the provision of more appropriate services, tailored to the linguistic needs of the growing population of young Welsh speakers. '}"
"{'cy': 'Mae hyn yn cynnwys darpariaeth wahanol ar gyfer pobl ifanc sydd â sgiliau sylfaenol yn y Gymraeg, ar gyfer y rheini sy’n dysgu’r iaith a’r rheini sy’n rhugl yn y Gymraeg. ', 'en': 'This includes different provision for young people with basic Welsh language skills, for those who are learning the Welsh language and for fluent Welsh speakers. '}"
"{'cy': 'Byddwn yn ystyried mabwysiadu’r ffordd hon o weithio mewn meysydd eraill.', 'en': 'We will consider adopting this way of working in other fields.'}"
"{'cy': 'Pwyntiau gweithredu', 'en': 'Action points'}"
"{'cy': 'Byddwn yn:', 'en': 'We will:'}"
"{'cy': '13.', 'en': '13.'}"
"{'cy': 'Ymgynghori o bryd i’w gilydd â phlant a phobl ifanc er mwyn codi ymwybyddiaeth a datblygu gwell dealltwriaeth o’r gweithgareddau y byddent yn dymuno ymgymryd â nhw drwy gyfrwng y Gymraeg a’r gwasanaethau yr hoffent eu derbyn drwy gyfrwng y Gymraeg.', 'en': 'Consult periodically with children and young people in order to raise awareness and better understand which activities they wish to undertake through the medium of Welsh and which services they wish to receive through the medium of Welsh.'}"
"{'cy': '14.', 'en': '14.'}"
"{'cy': 'Parhau i gefnogi gweithgareddau cyfrwng Cymraeg ar gyfer plant a phobl ifanc yn y gymuned ac adolygu’r gweithgareddau hynny, o bryd i’w gilydd, er mwyn sicrhau eu bod yn effeithiol a’u bod yn cyd-fynd â’r strategaeth hon.', 'en': 'Continue to support the provision of Welsh-medium activities for children and young people in the community and review those activities, from time to time, to ensure that they are effective and aligned with this strategy.'}"
"{'cy': '15.', 'en': '15.'}"
"{'cy': 'Gwella ymwybyddiaeth ymysg plant a phobl ifanc, a’u rhieni/gofalwyr, ynghylch y cyfleoedd a’r gweithgareddau sy’n bodoli ar gyfer defnyddio’r iaith yn gymdeithasol ac yn y gweithle.', 'en': 'Improve awareness among children and young people, and their parents/carers, of the opportunities and activities that exist to use the language socially and in the workplace.'}"
"{'cy': '16.', 'en': '16.'}"
"{'cy': 'Gwella cyfleoedd i blant a phobl ifanc ddefnyddio’r Gymraeg yn anffurfiol o fewn sefydliadau addysgol.', 'en': 'Improve the opportunities for children and young people to use Welsh informally within educational organisations.'}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw31', 'en': 'a language for living31'}"
"{'cy': '17.', 'en': '17.'}"
"{'cy': 'Gwella ymwybyddiaeth iaith gweithwyr ieuenctid i’w galluogi i feithrin agweddau positif ymysg pobl ifanc tuag at yr iaith.', 'en': 'Improve language awareness among youth workers to enable them to develop positive attitudes among young people towards the language.'}"
"{'cy': '18.', 'en': '18.'}"
"{'cy': '32Iaith fyw: ', 'en': '32A living language: '}"
"{'cy': 'iaith byw', 'en': 'a language for living'}"
"{'cy': 'Sicrhau, gan gynnwys drwy wneud safonau priodol ynghylch y Gymraeg, bod y cyrff cyhoeddus sy’n darparu neu’n ariannu gwasanaethau ar gyfer plant a phobl ifanc – boed yn uniongyrchol neu drwy waith Partneriaethau Pobl Ifanc – yn darparu rhagor o’r gwasanaethau hynny drwy gyfrwng y Gymraeg, gan gynnwys gwasanaethau chwaraeon a hamdden.', 'en': 'Ensure, including through the making of appropriate Welsh language standards, that public bodies providing or funding services for children and young people – whether directly or through the work of Young People’s Partnerships – provide more of those services in Welsh, including sport and leisure services.'}"
"{'cy': 'Nod', 'en': 'Aim'}"
"{'cy': 'Cryfhau safle’r Gymraeg o fewn y gymuned.', 'en': 'To strengthen the position of the Welsh language in the community.'}"
"{'cy': 'Y canlyniad a ddymunir', 'en': 'Desired outcome'}"
"{'cy': 'Mwy o ddefnydd o’r Gymraeg o fewn cymunedau ar draws Cymru.', 'en': 'More use of Welsh within communities across Wales.'}"
"{'cy': 'Dangosydd', 'en': 'Indicator'}"
"{'cy': 'Y nifer sy’n mynychu digwyddiadau Cymraeg, gan gynnwys rhai a drefnir gan y sawl sy’n derbyn grantiau gan Lywodraeth Cymru.', 'en': 'Attendance at Welsh-language events, including those organised by Welsh Government grant recipients.'}"
"{'cy': 'Nod', 'en': 'Aim'}"
"{'cy': 'Cryfhau safle’r Gymraeg o fewn y gymuned.', 'en': 'To strengthen the position of the Welsh language in the community.'}"
"{'cy': 'Y canlyniad a ddymunir', 'en': 'Desired outcome'}"
"{'cy': 'Mwy o ddefnydd o’r Gymraeg o fewn cymunedau ar draws Cymru.', 'en': 'More use of Welsh within communities across Wales.'}"
"{'cy': 'Dangosydd', 'en': 'Indicator'}"
"{'cy': 'Y nifer sy’n mynychu digwyddiadau Cymraeg, gan gynnwys rhai a drefnir gan y sawl sy’n derbyn grantiau gan Lywodraeth Cymru.', 'en': 'Attendance at Welsh-language events, including those organised by Welsh Government grant recipients.'}"
"{'cy': 'Maes strategol 3: ', 'en': 'Strategic area 3: '}"
"{'cy': 'Y gymuned', 'en': 'The community'}"
"{'cy': 'Maes strategol 3: ', 'en': 'Strategic area 3: '}"
"{'cy': 'Y gymuned', 'en': 'The community'}"
"{'cy': 'Mae tystiolaeth o wledydd ar draws y byd, dros nifer o ddegawdau, yn dangos bod cyswllt cryf rhwng hyfywedd a goroesiad iaith a bodolaeth ardaloedd daearyddol lle ystyrir yr iaith honno fel y brif iaith. ', 'en': 'Evidence from countries around the world, over a number of decades, shows that there is a strong correlation between the viability and survival of a language and the existence of geographical areas where that language is considered to be the predominant language. '}"
"{'cy': 'Awgryma’r dystiolaeth hefyd fod angen dwysedd uchel o siaradwyr i’r Gymraeg gael ei defnyddio fel iaith arferol cymuned.', 'en': 'The evidence also suggests that a high density of speakers is required for Welsh to be an everyday language of a community.'}"
"{'cy': 'Mae’r cymunedau yng Nghymru lle ceir canran uchel o siaradwyr Cymraeg yn newid. ', 'en': 'Communities in Wales which have a high percentage of Welsh speakers are changing. '}"
"{'cy': 'Mae’r strategaeth hon eisoes wedi cyfeirio at y ffaith bod nifer y cymunedau yng Nghymru lle mae dros 70 y cant o’r boblogaeth yn siarad Cymraeg wedi lleihau yn sylweddol dros y degawdau diwethaf. ', 'en': 'This strategy has already made reference to the fact that the number of communities in Wales where over 70 per cent of the population speaks Welsh has reduced significantly during the past decades. '}"
"{'cy': 'Mae prosesau mewnfudo ac allfudo, cyfleoedd gwaith cyfyngedig a chyflenwad cyfyngedig o dai fforddiadwy wedi cael effaith sylweddol ar broffil demograffig a phroffil ieithyddol sawl cymuned.', 'en': 'Inward and outward migration processes, limited employment opportunities and limited availability of affordable housing have had profound effects on the demographic and linguistic profile of many communities.'}"
"{'cy': 'Mae Llywodraeth Cymru yn awyddus i ddatblygu’r gwaith a wnaed gan Fwrdd yr Iaith Gymraeg, y mentrau iaith a nifer o gyrff eraill ar lawr gwlad gan weithredu mewn modd bwriadus mewn ardaloedd lle y caiff y Gymraeg ei siarad fel prif iaith bywyd beunyddiol, neu lle’r oedd yn brif iaith tan yn gymharol ddiweddar, a lle mae canran y siaradwyr Cymraeg yn lleihau’n gyflym.', 'en': 'The Welsh Government is eager to build on the work undertaken by the Welsh Language Board, the mentrau iaith and a number of other bodies at a grass-roots level to take action in areas where the Welsh language is, or was until comparatively recently, the main language of daily life, and which are seeing a rapid decline in the percentage of Welsh speakers.'}"
"{'cy': 'Ein bwriad yw datblygu mentrau arbennig yn yr ardaloedd hyn a fydd yn ysgogi camau gweithredu strategol, gan wrth-droi’r newid ieithyddol. ', 'en': 'We propose to develop special initiatives in those areas to encourage strategic action to reverse language shift. '}"
"{'cy': 'Mae angen gwneud hyn mewn partneriaeth ag awdurdodau lleol, sefydliadau’r trydydd sector ac asiantaethau lleol sy’n ymwneud ag adfywio cymunedol ac adfywio economaidd – yn ogystal â’r cyrff sydd eisoes yn gweithredu er lles y Gymraeg. ', 'en': 'This needs to be done in partnership with local authorities, third sector organisations and local agencies involved in community and economic regeneration – in addition to the bodies already operating for the benefit of the Welsh language. '}"
"{'cy': 'Byddwn yn ystyried y dystiolaeth a ddaw yn sgil sefydlu Cynllun Hybu’r Gymraeg fel cynllun peilot yn ardal Aman Tawe – cynllun sy’n ceisio mynd i’r afael â’r dirywiad sydd wedi bod yn nefnydd yr', 'en': 'We will consider the evidence gleaned as a result of establishing a pilot Language Promotion Scheme in the Aman Tawe area – a scheme which seeks to address the decline seen in the use'}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw33', 'en': 'a language for living33'}"
"{'cy': 'iaith yn yr ardal honno mewn dull holistaidd – er mwyn asesu a yw’r model hwn o weithredu yn un y dylid ei ymestyn i ardaloedd eraill. ', 'en': 'of the language in that area in a holistic manner – in order to assess whether such a model is one which should be extended to other areas. '}"
"{'cy': 'Byddwn hefyd yn ystyried a oes modd efelychu’r gwaith sydd wedi’i wneud o fewn Ardal Adfywio Strategol Môn a Menai, sy’n cynnwys y fenter Brocer Iaith ym Mheblig, mewn ardaloedd eraill.', 'en': 'We will also consider whether the work undertaken within the Môn a Menai Strategic Regeneration Area, including the Brocer Iaith initiative in Peblig, can be replicated in other areas.'}"
"{'cy': 'Bydd yr heriau penodol yn amrywio o ardal i ardal ond maent yn debygol o gynnwys materion fel y tai fforddiadwy sydd ar gael, diffyg cyfleoedd gwaith, nifer isel o rieni/gofalwyr yn trosglwyddo’r Gymraeg i’w plant, statws isel yr iaith o fewn y gymuned, diffyg cyfleoedd i ddefnyddio’r iaith, a mewnfudo ac allfudo. ', 'en': 'The particular challenges in each area will differ but are likely to include issues such as the availability of affordable housing, lack of employment opportunities, low numbers of parents/carers transmitting Welsh to their children, low status of the language within the community, lack of opportunities to use the language, and inward and outward migration. '}"
"{'cy': 'Mae’n rhaid i’r gwaith adnewyddu ieithyddol fynd law yn llaw â’r gwaith o wella seilwaith cymdeithasol ac economaidd yr ardaloedd hyn er mwyn helpu i sicrhau bod gwell cyfleoedd gwaith a rhagor o dai fforddiadwy ar gael fel y gall pobl aros yn eu cymunedau. ', 'en': 'The language renewal task must go hand in hand with the work of improving the social and economic infrastructure of these areas to help ensure that better employment opportunities and more affordable housing become available, so that people can remain in their communities. '}"
"{'cy': 'Bydd gwella gallu’r cymunedau eu hunain i gynnig rhagor o wasanaethau a gweithgareddau Cymraeg yn agwedd bwysig ar y gwaith hwn. ', 'en': 'An important part of this work will be to improve the capacity of the communities themselves to increase the availability of Welsh-language services and activities. '}"
"{'cy': 'Rydym yn awyddus, hefyd, i ddatblygu’r gwaith a wnaed gan y Gr ˆwp Iaith-Economi Cymru, gan ddatblygu strategaeth glir ynghylch sut gellid manteisio ar y Gymraeg fel ased economaidd. ', 'en': 'We are eager, also, to build on the work undertaken by the Welsh Language-Economy Group, by developing a clear strategy in relation to how benefit could be gained from the Welsh language as an economic asset. '}"
"{'cy': 'Rhennir yr heriau hyn, felly, ar draws holl bortffolios y Gweinidogion ac adrannau Llywodraeth Cymru, a byddwn yn prif ffrydio’r Gymraeg yn ein polisïau datblygu economaidd a’n polisïau datblygu cymunedol fel y bo’n briodol.', 'en': 'These challenges are shared, therefore, across all Welsh Ministerial portfolios and Welsh Government departments, and we will mainstream the Welsh language into our economic development and community development policies accordingly.'}"
"{'cy': '34Iaith fyw: ', 'en': 'a language for living'}"
"{'cy': 'iaith byw', 'en': '34A living language: '}"
"{'cy': 'Mae pob cymuned yn esblygu ac yn datblygu dros amser. ', 'en': 'All communities evolve and develop over time. '}"
"{'cy': 'Lle cynigir datblygiadau mae’r system gynllunio yn ddull pwysig ar gyfer rheoli newid mewn modd positif. ', 'en': 'Where development is proposed, the planning system is an important tool to manage change in a positive way. '}"
"{'cy': 'Mae awdurdodau lleol ac awdurdodau’r parciau cenedlaethol un ai wrthi’n paratoi Cynlluniau Datblygu Lleol neu wedi’u mabwysiadu’n ddiweddar. Mae tystiolaeth a chynnwys y gymuned yn agweddau pwysig ar y broses hon. ', 'en': 'Local and national park authorities have either recently adopted, or are in the process of preparing, Local Development Plans (LDPs), which are underpinned by community engagement and evidence. '}"
"{'cy': 'Maent yn pennu gweledigaeth a pholisïau’r awdurdod ynghylch datblygu cynaliadwy a’r defnydd o dir. ', 'en': 'They set out the authority’s vision and policies for the sustainable development and use of land. '}"
"{'cy': 'Rydym wedi ymgynghori’n ddiweddar ynghylch newidiadau i Nodyn Cyngor Technegol 20: ', 'en': 'We have recently consulted on changes to Technical Advice Note 20: '}"
"{'cy': 'Cynllunio a’r Iaith Gymraeg (TAN 20), er mwyn llunio canllawiau mwy pendant ynghylch sut dylid ystyried y Gymraeg wrth baratoi Cynlluniau Datblygu Lleol. ', 'en': 'Planning and the Welsh Language (TAN 20), in order to provide strengthened guidance on how the Welsh language should be taken into account when LDPs are prepared. '}"
"{'cy': 'Nod cyffredinol Cynlluniau Datblygu Lleol yw hybu datblygiad cynaliadwy cymunedau a lleoedd ar draws Cymru, sy’n cynnwys hybu ffyniant ieithyddol ac economaidd cymunedau Cymraeg drwy gynnig cymysgedd priodol o gyfleoedd tai a chyflogaeth. ', 'en': 'The overall aim of LDPs is to support the sustainable development of communities and places across Wales, which includes supporting the linguistic and economic prosperity of Welsh-speaking communities by providing an appropriate mix of housing and employment opportunities. '}"
"{'cy': 'Caiff ein polisïau cynllunio yn y meysydd hyn eu hamlinellu yn Polisi Cynllunio Cymru, TAN 2: ', 'en': 'Our planning policies in these areas are set out in Planning Policy Wales, TAN 2: '}"
"{'cy': 'Cynllunio a Thai Fforddiadwy a TAN 6: ', 'en': 'Planning and Affordable Housing and TAN 6: '}"
"{'cy': 'Cynllunio ar gyfer Cymunedau Gwledig Cynaliadwy. ', 'en': 'Planning for SustainableCommunities. '}"
"{'cy': 'Rydym yn cynnig adolygu â rhanddeiliaid sut mae cymunedau Cymraeg eu hiaith wedi cyfrannu at y broses sydd ynghlwm wrth Gynlluniau Datblygu Lleol ac a fyddai modd gwella’rbroses honno yn y dyfodol, pennu pa ystyriaethau yn ymwneud â’r Gymraeg y tynnwyd sylw atynt, ac ystyried yr angen i ddarparu canllawiau ychwanegol ynghylch ystyried materion yn ymwneud â’r Gymraeg wrth i Gynlluniau Datblygu Lleol gael eu paratoi.', 'en': 'We propose to review with stakeholders how Welsh-speaking communities have engaged in the LDP process and whether that engagement could be better facilitated in future, identify how Welsh language issues have been addressed, and consider the need to provide additional guidance with regard to taking Welsh language issues into account as LDPs are prepared.'}"
"{'cy': 'Wrth i gymunedau gwledig ac ôl-ddiwydiannol Cymraeg eu hiaith newid, mae newid demograffig hefyd yn mynd rhagddo o fewn dinasoedd a threfi Cymru. ', 'en': 'As rural and post-industrial Welsh-speaking communities are changing, Welsh cities and towns have also seen a demographic shift. '}"
"{'cy': 'Mae nifer y siaradwyr Cymraeg mewn dinasoedd, yn enwedig Caerdydd, wedi cynyddu’n aruthrol dros y blynyddoedd diwethaf. ', 'en': 'The number of Welsh speakers in cities, especially Cardiff, has increased dramatically in recent years. '}"
"{'cy': 'Deillia hyn yn bennaf o’r ffaith bod siaradwyr Cymraeg ifanc yn mynychu sefydliadau addysg uwch ac yn chwilio am waith. ', 'en': 'This is mainly due to young Welsh speakers attending higher education institutions and seeking employment. '}"
"{'cy': 'Mae angen i ni ymateb i’r newid hwn – ac mae angen model datblygu cymunedol o fath gwahanol mewn dinasoedd a threfi mawr fel Caerdydd, Abertawe a Wrecsam, lle gallai canran y siaradwyr Cymraeg fod yn gymharol isel, ond lle mae nifer y siaradwyr yn sylweddol. ', 'en': 'We need to respond to this shift – and a different community development model is required in cities and large towns such as Cardiff, Swansea and Wrexham, where the percentage of Welsh speakers may be comparatively small, but where the numbers of speakers are significant. '}"
"{'cy': 'Mae’r cyfleoedd i ddefnyddio’r Gymraeg yn fwy amrywiol a niferus yn y dinasoedd a’r trefi hyn nag ydynt mewn llawer o gymunedau gwledig. ', 'en': 'The opportunities to use Welsh are more varied and numerous than in many rural communities. '}"
"{'cy': 'Yr her, felly, yw cefnogi a gwella’r rhwydweithiau presennol ar gyfer defnyddio’r Gymraeg, a chreu rhwydweithiau newydd, gan godi proffil y Gymraeg a dwyieithrwydd yn y dinasoedd a’r trefi hyn.', 'en': 'The challenge, therefore, is to support and enhance existing networks for using Welsh, and create new networks, raising the profile of Welsh and bilingualism in these cities and towns.'}"
"{'cy': 'Un elfen bwysig o’r gwaith hwn fydd manteisio i’r eithaf ar y cyfleoedd sy’n deillio o gyfryngau newydd a rhwydweithio cymdeithasol, yn enwedig ar gyfer pobl ifanc. ', 'en': 'An important element of this work will be to take full advantage of the opportunities which arise from new media and social networking, particularly for young people. '}"
"{'cy': 'Mae hyn yn wir o fewn trefi a dinasoedd a hefyd ar draws gweddill Cymru a thu hwnt. ', 'en': 'This is true within towns and cities as well as in the rest of Wales and beyond. '}"
